mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.09177813529968262,0.005965548364420015,0.02251877784729004,0.0018419605349072165,11,{'pca__n_components': 11},0.728135062222609,0.7305483028720626,0.7322019147084421,0.7309834638816362,0.7378590078328982,0.7319455503035297,0.0032382845070352347,12,0.7332810047095761,0.7329501320490912,0.7346082089552238,0.7305095150399018,0.7389552007440707,0.7340608122995727,0.0027823768280743635,12,0.7662401574803149,0.7740771123872027,0.7752255947497949,0.7809680065627563,0.7821164889253487,0.7757254720210834,0.005679215160521926,9,0.7493983635488529,0.7529524417491222,0.7543705595912829,0.7548965189120609,0.759923481587757,0.7543082730778152,0.003400763724690392,12,0.7935698426656352,0.7994082875326637,0.800652230934212,0.8019462921414946,0.8067212600005627,0.8004595826549137,0.004243342083592815,11
0.09286379814147949,0.006370138730761971,0.02429060935974121,0.003595082751027282,12,{'pca__n_components': 12},0.7276129144547907,0.7309834638816362,0.7322019147084421,0.7312445604873803,0.7386422976501306,0.7321370302364759,0.0036032639457031636,11,0.7325909661229612,0.7332298136645963,0.7343895619757689,0.73035085031408,0.7391707920792079,0.7339463968313229,0.0029246996306984655,13,0.7662401574803149,0.7747333880229696,0.7757178014766202,0.7821164889253487,0.7839212469237079,0.7765458165657922,0.006254701893756501,7,0.74903784477229,0.7534104507379338,0.7544881512806192,0.7553478054191095,0.760888605780715,0.7546345715981335,0.00380696488014156,11,0.7935372167044922,0.7994070406697782,0.8005097236298004,0.8019778894716876,0.8066869560655697,0.8004237653082656,0.004245197990044611,12
0.08634843826293945,0.008169853966003273,0.023685789108276366,0.0057735148548997955,13,{'pca__n_components': 13},0.7257853972674266,0.7317667536988686,0.7331592689295039,0.7329852045256745,0.74029590948651,0.7327985067815967,0.004617884194652562,9,0.7325122374861834,0.7355746677091478,0.7351342959167831,0.7333127794049638,0.7407522055409379,0.7354572372116032,0.0028784194717758043,8,0.760990813648294,0.7717801476620181,0.7768662838392125,0.7804757998359311,0.785233798195242,0.7750693686361396,0.008304200334643427,10,0.7464800064365597,0.7532425940752602,0.7554243777919591,0.7561595930694643,0.7623446957629818,0.7547302534272451,0.005114376956885972,9,0.7943217600869864,0.8004282821954822,0.8008989577290673,0.8031435998300009,0.8074726621510969,0.8012530523985267,0.0042686334369610055,10
0.10535330772399902,0.005810035289902003,0.028589916229248048,0.01030281422324257,14,{'pca__n_components': 14},0.729353407014185,0.7299390774586597,0.7335073977371628,0.7321148825065275,0.7419495213228895,0.7333728572078849,0.004541070183793771,7,0.7362341772151899,0.7347771500313873,0.7355911138729222,0.732470334412082,0.7429369760943806,0.7364019503251924,0.0035068431688826864,7,0.7632874015748031,0.7681706316652994,0.7768662838392125,0.7798195242001641,0.785233798195242,0.7746755278949442,0.007933981060874165,12,0.7495167525773195,0.7511029116868533,0.7556654963293967,0.755403687221869,0.7635000398819495,0.7550377775394777,0.004860096514239698,8,0.7960090969571807,0.8018796610053517,0.8019601596896833,0.8047431120329112,0.8094958948560063,0.8028175849082266,0.004388117270516461,7
0.10943875312805176,0.009623430877890507,0.02532930374145508,0.003845950141021155,15,{'pca__n_components': 15},0.7284831607344878,0.7295039164490862,0.732550043516101,0.7314186248912098,0.7416884247171454,0.732728834061606,0.004699972647842191,10,0.7352941176470589,0.7335418295543393,0.7341183762008057,0.7316397228637413,0.7423655247248488,0.7353919141981587,0.0036814252667532322,9,0.7627952755905512,0.7696472518457752,0.7773584905660378,0.7796554552912223,0.7857260049220672,0.7750364956431308,0.007998543296878312,11,0.748792270531401,0.7511609287429944,0.7551199298748904,0.7548848292295472,0.7634305754822254,0.7546777067722117,0.004977092707415555,10,0.7958951341404382,0.801807829538638,0.8017180858221806,0.8047752263550321,0.8092470696821488,0.8026886691076875,0.004364318202269107,9
0.12958712577819825,0.009295658337456554,0.028967952728271483,0.006203312557811254,16,{'pca__n_components': 16},0.7288312592463667,0.7306353350739774,0.733420365535248,0.7317667536988686,0.7408181026979983,0.7330943632504917,0.004141155659645621,8,0.7347195967233774,0.7340823970037453,0.7350387596899225,0.7312356101304681,0.7412165299489243,0.7352585786992876,0.003268139671033655,10,0.7650918635170604,0.7717801476620181,0.777850697292863,0.7816242821985234,0.7857260049220672,0.7764145991185064,0.007288181331470731,8,0.749598199935712,0.752459409741662,0.7558389796731766,0.7555908009516257,0.7628225549538069,0.7552619890511967,0.004416698996815238,7,0.7959858969493966,0.8021116991471915,0.8015083391558283,0.804594522470522,0.8093528097370868,0.8027106534920051,0.00435186990935619,8
0.1567211627960205,0.008846092933274841,0.0255281925201416,0.006523902292359886,17,{'pca__n_components': 17},0.7385780175789749,0.7369016536118363,0.7404699738903394,0.7420365535248041,0.7434290687554395,0.7402830534722789,0.002338722995672194,6,0.7428526547282438,0.7390289449112979,0.7381790359602143,0.7404392566426048,0.7436890196685767,0.7408377823821876,0.0021302071698197866,6,0.775754593175853,0.779163248564397,0.7914684167350287,0.7909762100082034,0.7878589007383101,0.7850442738443585,0.006407249462135599,6,0.7589471994864387,0.7585656097755771,0.763895486935867,0.7648738695859115,0.7651370299553856,0.7622838391478359,0.002912207339522595,6,0.80541413078115,0.8104599327454325,0.8100836538556574,0.8132491041974423,0.8171548261576629,0.8112723295474689,0.0038704737600372477,6
0.1629012107849121,0.00580203376570019,0.026163387298583984,0.002889240384551853,18,{'pca__n_components': 18},0.7387520668349142,0.737597911227154,0.7420365535248041,0.7435161009573542,0.745691906005222,0.7415189077098896,0.00298999246404812,5,0.7431625275070732,0.7392790553138595,0.7391902215431627,0.74104134762634,0.7464657449122262,0.7418277793805325,0.0027336224118189294,5,0.7755905511811023,0.7806398687448729,0.7937653814602132,0.7939294503691551,0.7883511074651354,0.7864552718440958,0.00727676175530629,5,0.7590303419489485,0.7593966961934403,0.765506329113924,0.7665742574257426,0.7668368975422918,0.7634689044448694,0.003504894035356225,5,0.806060021430361,0.8119391987081284,0.8108965476343438,0.814090797467652,0.8178967703970421,0.8121766671275055,0.0038856641163281906,5
0.16017227172851561,0.01672825872861232,0.024655723571777345,0.0019256240105005637,19,{'pca__n_components': 19},0.7391871899747628,0.7374238468233246,0.7419495213228895,0.7455178416013926,0.7463881636205396,0.7420933126685819,0.0034768744427672326,4,0.7432114267775859,0.7393468118195956,0.7391503667481663,0.7427652733118971,0.7469337059462816,0.7422815169207053,0.0028690838520721504,4,0.776738845144357,0.7799835931091058,0.7936013125512715,0.7958982772764561,0.7893355209187859,0.7871115097999952,0.0075189150321433446,4,0.7596053581455041,0.759121756487026,0.7654086557480814,0.7684143830191668,0.7675494575622208,0.7640199221923998,0.003928813810170376,4,0.8068607713713729,0.8130458655471258,0.8116030323097146,0.814325983177995,0.8181216010631787,0.8127914506938774,0.003671929065325913,4
0.15320367813110353,0.009483079403030444,0.02545938491821289,0.003173069678464141,20,{'pca__n_components': 20},0.7398833869985206,0.7398607484769365,0.7426457789382072,0.7461270670147955,0.7494342906875544,0.7435902544232029,0.0037183408298079148,2,0.7426964536791126,0.7408498759305211,0.7391039317281317,0.7434129901960784,0.7492250464972101,0.7430576596062107,0.0034292758275087285,2,0.7798556430446194,0.7837571780147662,0.7957342083675144,0.7962264150943397,0.7931091058244463,0.7897365100691373,0.006676070688898758,2,0.7608225974233817,0.7616997528501953,0.7663743383108161,0.7689138873484909,0.7705427592253128,0.7656706670316394,0.0038476707759197834,2,0.8076104691327393,0.8132347804799054,0.8126421556738723,0.8154866604678321,0.8199801870446385,0.8137908505597975,0.004025158029826916,3
0.17851815223693848,0.012351777708389274,0.024773359298706055,0.00204119500798125,21,{'pca__n_components': 21},0.741275781046036,0.738207136640557,0.7418624891209747,0.7451697127937337,0.7489991296779809,0.7431028498558564,0.0036846362430957708,3,0.7439462583971255,0.7393394324701504,0.7382366377341252,0.7426819923371647,0.7491078355314197,0.742662431293997,0.0038424419388407654,3,0.7811679790026247,0.7822805578342904,0.7954060705496309,0.7950779327317473,0.7921246923707957,0.7892114464978178,0.006229135034738758,3,0.7621029046971273,0.7602040816326531,0.7657558047701785,0.7679873217115689,0.7700159489633174,0.7652132123549691,0.0036282715582013946,3,0.8079907303350288,0.813432058517404,0.8126201074887042,0.8157267728071369,0.8201394205584881,0.8139818179413523,0.00397518701351012,2
0.21705126762390137,0.017223401962004888,0.024225854873657228,0.0033892239381285135,22,{'pca__n_components': 22},0.7432773474893395,0.7402088772845953,0.7431679721496954,0.7463881636205396,0.7500435161009573,0.7446171753290255,0.0033439495763338016,1,0.7450155763239875,0.740265760197775,0.7388331814038286,0.7431585384497783,0.7488803088803089,0.7432306730511357,0.0035563495079248505,1,0.7846128608923885,0.7860541427399508,0.7978671041837572,0.7975389663658736,0.7955701394585726,0.7923286427281084,0.005783285713111324,1,0.7643016938318952,0.7624731439484363,0.7672162183481896,0.769389047166825,0.7715194908512331,0.7669799188293158,0.0032848549409408775,1,0.8095672362375,0.8141193840801457,0.8131381029893537,0.8172957216637105,0.8214885566117566,0.8151218003164933,0.004026278560939295,1
