mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.40110483169555666,0.01284085926912888,0.04718198776245117,0.002034855553765954,11,{'pca__n_components': 11},0.8560155892895807,0.8549535678198528,0.855386614059568,0.8550738584419959,0.8556271953038541,0.8554113649829702,0.00038360689672627395,11,0.5256688358640637,0.5092592592592593,0.5152143845089903,0.5115440115440115,0.5199419869470631,0.5163256956246774,0.005906028621854911,10,0.12004623513870541,0.1180842279108175,0.12303881090008258,0.11707397622192867,0.11839498018494056,0.11932764607129494,0.002087299537754421,12,0.19545637854550343,0.19171470706529026,0.19864018130915878,0.19054017737167428,0.19287155346334903,0.19384459955099514,0.0028982029796031606,12,0.7991259741199881,0.7952697366124744,0.7931546710698103,0.7984837285122951,0.7982930994748348,0.7968654419578804,0.002283994708704255,12
0.3731233596801758,0.02126156777725412,0.04479069709777832,0.0017840297101989384,12,{'pca__n_components': 12},0.855558495922246,0.8552903815618534,0.8556753115527114,0.8548813934465669,0.8553144396862821,0.855344004433932,0.0002733237705936012,12,0.518840579710145,0.5141043723554302,0.5192572214580468,0.5085348506401138,0.5151515151515151,0.5151777078630502,0.0038817354004201405,12,0.11822985468956407,0.1203963666391412,0.12469033856317094,0.11806472919418758,0.1178996036988111,0.11985617855697497,0.002582375319211355,11,0.19257665411511565,0.1951023685266961,0.20109202290584632,0.1916376306620209,0.19188390217683418,0.1944585156773026,0.0035368176240311196,11,0.799250086777956,0.7955142497686427,0.7934459754169287,0.7987097565312689,0.7984987041996467,0.7970837545388886,0.002237665862264443,11
0.4118677616119385,0.0327610509382263,0.0449409008026123,0.002724490001766297,13,{'pca__n_components': 13},0.8556306685591936,0.8552182071885676,0.8560842996679979,0.854688928451138,0.8555309628061396,0.8554306133346075,0.0004631653633477181,10,0.518848526387937,0.512610770279482,0.5242524916943522,0.5053835800807537,0.5179704016913319,0.5158131540267713,0.006389380212273839,11,0.125,0.12419488026424443,0.13030553261767133,0.12400924702774108,0.1213672391017173,0.12497537980227483,0.0029316345806232064,10,0.20146373918829008,0.1999468226535496,0.20873015873015874,0.19915141872182446,0.19665551839464884,0.2011895315376943,0.004079013427132433,10,0.7996851018533822,0.7964302799976773,0.7939272768343074,0.7994830516419176,0.7989611904399638,0.7976973801534497,0.0022161271851215735,10
0.43043365478515627,0.017378471898069188,0.04748415946960449,0.004487643132622309,14,{'pca__n_components': 14},0.8560155892895807,0.855819660299283,0.8555550209305682,0.8552903815618534,0.855506904681711,0.8556375113525991,0.00025317307480880676,9,0.5239057239057239,0.5210312075983717,0.5165476963011032,0.5138794854434665,0.517531556802244,0.5185791340101819,0.0035127219821749585,9,0.1284676354029062,0.12683732452518579,0.1314616019818332,0.12533025099075298,0.12186261558784676,0.126791885697705,0.003195325703845711,9,0.2063386818724307,0.2040111568601408,0.2095839915745129,0.20151334129828755,0.19727345629510826,0.20374412558009602,0.004189344158672343,9,0.8020778289176551,0.7984682058833795,0.7971967397966799,0.8020967078319428,0.8019444840737366,0.8003567933006787,0.002100606043158697,9
0.4835687160491943,0.02272656505073631,0.046117734909057614,0.002775686437155849,15,{'pca__n_components': 15},0.8588543796761854,0.8579367752490016,0.8565414040321416,0.8575037290092864,0.857720252129144,0.8577113080191519,0.0007442167246323067,8,0.5565529622980251,0.5469924812030075,0.527511961722488,0.5419029615626969,0.5435582822085889,0.5433037297989614,0.009386755949711221,8,0.15356671070013211,0.14417836498761355,0.14566473988439307,0.14200792602377807,0.14630118890356672,0.1463437860998967,0.0039018531304448644,7,0.2407143781545231,0.22820546333812575,0.22829041024977353,0.22504252256967158,0.23054905022118136,0.23056036490665507,0.005371200101607724,8,0.8101714659312405,0.8064581749607784,0.8046968640298264,0.8108729070308585,0.8101640136534743,0.8084726851212356,0.0024422362605102206,8
0.5507870197296143,0.033497616604892845,0.046941184997558595,0.0011941399507780779,16,{'pca__n_components': 16},0.8584694589457984,0.8581532983688591,0.8565414040321416,0.8580089496222875,0.8578164846268584,0.857797919119189,0.0006634710039043697,6,0.5525835866261398,0.5496564647095565,0.5273483947681332,0.5489199491740788,0.5446756425948592,0.5446368075745535,0.009006489688366953,6,0.15009907529722588,0.1453344343517754,0.14649050371593725,0.142668428005284,0.14696169088507266,0.14631082645105903,0.002409445816813081,8,0.23607323724191664,0.22988505747126436,0.22928783766317695,0.22647444298820446,0.23146944083224968,0.2306380032393624,0.0031609544606407518,7,0.8110140472409111,0.8069223337154158,0.8057113041187666,0.8116351302236109,0.8106530706366972,0.8091871771870803,0.0023954115056266626,7
0.5645997047424316,0.018988962244901143,0.04821329116821289,0.0014523047997253224,17,{'pca__n_components': 17},0.8585416315827459,0.8582014146177164,0.8570466246451427,0.8580570658711447,0.8581532983688591,0.8580000070171216,0.0005039075491010431,5,0.553012048192771,0.5501557632398754,0.5334121821407452,0.5489335006273526,0.5490196078431373,0.5469066204087764,0.006906605549043385,5,0.15158520475561427,0.1458298926507019,0.14896779521056977,0.14448480845442535,0.14795244385733158,0.14776402898572857,0.0024730591666056894,6,0.2379471228615863,0.23054830287206265,0.23289439710818488,0.22875816993464052,0.23309053069719043,0.23264770469473292,0.003094406359400179,5,0.8117938026496488,0.8079369598343366,0.8057656062701963,0.8124119687199952,0.8112327211119199,0.8098282117172193,0.0025531780707789774,6
0.6160606861114502,0.04071405351867102,0.046148824691772464,0.002145528082768526,18,{'pca__n_components': 18},0.8583972863088508,0.8580089496222875,0.8568060434008564,0.8577924265024298,0.8579367752490016,0.8577882962166852,0.0005303660121578813,7,0.5515776699029126,0.5471930906847625,0.5303119482048264,0.5453408380237649,0.5452366686638705,0.5439320430960274,0.007187263408449205,7,0.15009907529722588,0.14649050371593725,0.14880264244426095,0.14398943196829592,0.1502642007926024,0.14792917084366447,0.002388100012460299,5,0.23598130841121495,0.23110995310057322,0.2323961826154243,0.22782495101241018,0.23559870550161813,0.23258222012824814,0.003016182181520852,6,0.8119769654235183,0.8081312541971561,0.8058640254316005,0.8125655712365616,0.8114276026772744,0.8099930837932222,0.0025739795957362564,5
0.6593757629394531,0.01838745573742383,0.0483586311340332,0.0020012543623363532,19,{'pca__n_components': 19},0.8585416315827459,0.8591637395948611,0.8581773564932877,0.8588750421017177,0.8590193908482895,0.8587554321241804,0.00035512754101114593,3,0.5506329113924051,0.5577918343875791,0.544296788482835,0.5568862275449101,0.5582639714625446,0.5535743466540548,0.0053939496786841856,2,0.15802509907529722,0.16019818331957061,0.16234516928158546,0.15356671070013211,0.15505284015852047,0.15783760050702117,0.0032224547514777303,4,0.2455735180908391,0.24890941750064152,0.2500954077089429,0.24074553455863318,0.24269837167226674,0.2456044499062647,0.0035537816089368374,4,0.8136696982128484,0.809910649567628,0.8071712488060072,0.8146863480508775,0.8126994224002243,0.8116274734075171,0.0027379515217981084,4
0.6965603828430176,0.026115289573515707,0.05221667289733887,0.0029409182775142653,20,{'pca__n_components': 20},0.8585175740370967,0.8590915652215754,0.8583457633642881,0.8589712745994322,0.8587788096040033,0.8587409973652791,0.00027694154291118243,4,0.5501432664756447,0.5571593533487298,0.5459043430456295,0.5579450418160096,0.5553571428571429,0.5533018295086313,0.004590502152761313,4,0.15852047556142668,0.1593724194880264,0.16399669694467384,0.15422721268163805,0.15406208718626155,0.1580357783724053,0.0036837341197745524,3,0.2461222920138444,0.2478489790676769,0.2522225044450089,0.24165588615782665,0.24120992761116855,0.24581191785910508,0.00409371431838867,3,0.8137541651279878,0.8100427680600755,0.8072757511477876,0.814649821417079,0.8127035749506994,0.8116852161407259,0.002692489786198046,3
0.7951519012451171,0.03553145748403593,0.047168302536010745,0.005683905793112248,21,{'pca__n_components': 21},0.8585175740370967,0.8590915652215754,0.8582735889910023,0.858923158350575,0.8589712745994322,0.8587554322399363,0.0003086923370897667,2,0.5502008032128514,0.5571593533487298,0.545054945054945,0.5567375886524822,0.5575326215895611,0.553337062371714,0.004943800020427768,3,0.1583553500660502,0.1593724194880264,0.16383154417836499,0.15554821664464993,0.15521796565389695,0.1584650992061977,0.0031204514670547,2,0.24592896525195537,0.2478489790676769,0.25193650793650796,0.24315952503871968,0.2428313097390855,0.2463410574067891,0.003352407827517569,2,0.8147378640782117,0.8108084209540356,0.8074963129439126,0.815554496156589,0.8137549281892424,0.8124704044643982,0.002959958496624164,2
0.828307819366455,0.05769265188831555,0.0525972843170166,0.006471813938195756,22,{'pca__n_components': 22},0.8585897466740443,0.8590675070971467,0.8584660539864312,0.8588750421017177,0.859115623346004,0.8588227946410688,0.0002568804715596428,1,0.5509736540664376,0.5569693464430306,0.5472008781558727,0.5566150178784267,0.5592417061611374,0.5542001205409809,0.004434352414709551,1,0.15885072655217966,0.15904211395540876,0.16465730800990916,0.15422721268163805,0.15587846763540292,0.1585311657669077,0.0035624043977458305,1,0.2466034350166624,0.2474306269270298,0.25314205915957855,0.24153090250840445,0.24380165289256198,0.24650173530084746,0.003923434900598743,1,0.815312434400385,0.8113814165490085,0.8078690054076823,0.8162742405715249,0.8141821572764774,0.8130038508410156,0.0030467144189098776,1
