mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_store_probs,param_n_estimators,param_min_samples_split,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
47.831721448898314,1.4929785202860726,13.321169185638428,1.3070507537687954,True,100,2,sqrt,5,"{'store_probs': True, 'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 5}",0.766802597794895,0.7752860411899314,0.7618613138686131,0.7619494641320503,0.7661121856866537,0.7664023205344287,0.004891085042796301,15,0.7692896509491733,0.7703043519484214,0.7650846740864617,0.7609556313993174,0.7695530460284512,0.767037470882365,0.0035461283702748134
87.34718270301819,2.7078588367194234,12.04570517539978,0.2079952044914983,True,50,5,sqrt,10,"{'store_probs': True, 'n_estimators': 50, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 10}",0.7663051779440966,0.7707324691550835,0.7651999691762349,0.7754031324743461,0.7671339563862928,0.7689549410272107,0.003719565088689898,13,0.7754714052921549,0.7725498572732392,0.7750564597772759,0.7747928309886298,0.7768765781620629,0.7749494262986726,0.001398591158179838
166.3906349182129,4.477244260505488,26.05276165008545,1.3952870402217938,False,100,5,sqrt,10,"{'store_probs': False, 'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 10}",0.7690560896222844,0.7760086566702736,0.7644478645632936,0.7752800308999613,0.7701688555347092,0.7709922994581044,0.0042615742892337435,9,0.7775067698630663,0.7768445734273798,0.7745429137067661,0.7759246390240135,0.7772629805483229,0.7764163753139097,0.001080806855306495
48.88360228538513,1.8267065127341975,12.460761213302613,0.400084430799314,False,100,2,sqrt,5,"{'store_probs': False, 'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 5}",0.76458208057727,0.7686441970413299,0.7623031870388682,0.7691245300391314,0.7650077760497667,0.7659323541492732,0.002584299366543014,17,0.7685449765687508,0.7663526551697941,0.7642510962381721,0.7674120059014006,0.7687906471115519,0.7670702761979339,0.0016561371947935
24.766907072067262,0.6691291645491578,5.844613456726075,0.1746427524028375,True,50,5,sqrt,5,"{'store_probs': True, 'n_estimators': 50, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 5}",0.7669330147113733,0.7681015368147411,0.7640534791856578,0.7650954421503701,0.766840171463564,0.7662047288651413,0.0014415588899814675,16,0.7677545370071871,0.7655054254711593,0.7688909377280935,0.7638091158661241,0.7697945836230713,0.7671509199391271,0.002202556680361722
447.0409683704376,15.262011425540939,20.91105170249939,1.6089151147875982,True,100,5,sqrt,15,"{'store_probs': True, 'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 15}",0.7715875314381526,0.7801924868053399,0.7710082415466379,0.7788646691827775,0.7707201889020071,0.7744746235749831,0.004157242967309194,2,0.7942122186495176,0.7932677409358537,0.7929640981590301,0.7937540914166892,0.7939485160742542,0.793629333047069,0.0004539789405539667
248.06163983345033,4.27194349301901,17.112537384033203,0.8768042689112039,False,50,2,sqrt,15,"{'store_probs': False, 'n_estimators': 50, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 15}",0.7686226816661599,0.7776751347190146,0.7681660899653979,0.7776412776412777,0.7681487848714542,0.7720507937726608,0.004581599517987004,7,0.7939114605523064,0.7973954131612309,0.7966619331997588,0.7920719610146966,0.7921388169878247,0.7944359169831635,0.0022295190773726726
248.79880537986756,4.50429835435939,17.546922540664674,0.5247732409322969,True,50,5,sqrt,15,"{'store_probs': True, 'n_estimators': 50, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 15}",0.7721021611001965,0.7798490217223848,0.7705272924076079,0.7768875192604006,0.7703948924095531,0.7739521773800286,0.00377347794014414,3,0.7953578783271426,0.7955760723216003,0.7932613289504579,0.7960151071373516,0.7942944393977464,0.7949009652268597,0.0009962060095751479
390.083743429184,22.69037487668232,20.385142230987547,4.133004702689205,False,100,5,sqrt,15,"{'store_probs': False, 'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 15}",0.7700068791561568,0.7799984684891645,0.7678214010777521,0.7777519919548233,0.770931326434619,0.773302013422503,0.004715082135003273,5,0.7945130955156602,0.7956516755187039,0.7946480738519067,0.7946134470063941,0.7952887742730125,0.7949430132331355,0.00044770197942182956
43.908574199676515,2.0054512037026395,9.22437949180603,2.017678967891092,False,100,5,sqrt,5,"{'store_probs': False, 'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 5}",0.7643006888289907,0.7684104783247044,0.7625976412926941,0.7723422117072426,0.7663393679042652,0.7667980776115794,0.0033890497053414782,14,0.7661785903952659,0.7665235393344579,0.7657917675544794,0.7695531258333651,0.7688072702590596,0.7673708586753255,0.0015138395338953948
