mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_store_probs,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
153.90672945976257,4.489165156255614,43.64985593159994,0.9919669762930274,10,sqrt,2,100,True,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'store_probs': True}",0.7354444385900205,0.7401338321302492,0.7413320687111392,0.738970113143803,0.002540567983783367,12,0.7476091366546355,0.7454487973232868,0.7455081932662416,0.746188709081388,0.0010046866302952989,0.719281663516068,0.7277869637107302,0.7211571976298362,0.7227419416188782,0.0036486155350062325,10,0.7292281006071119,0.7287215411558668,0.7295336787564767,0.7291611068398184,0.00033492088043117875,0.8267654320987654,0.8225631946493558,0.828843264897346,0.8260572972151558,0.002612267449294039,16,0.8344581183009131,0.8276479363500746,0.8326434062684802,0.8315831536398227,0.0028795539328529173,0.7692873225198732,0.7722781420260412,0.7712594939657984,0.7709416528372376,0.0012415091802244343,12,0.7783023234286772,0.7750407450523865,0.7776857221761945,0.7770095968857528,0.0014147632151595719,,,,,,1,,,,,
151.24803535143533,3.210156777148311,41.91002813975016,1.0392787121806146,10,sqrt,2,100,False,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'store_probs': False}",0.7360240265556668,0.7377101006375467,0.7405943724312362,0.7381094998748167,0.0018870886162962396,15,0.7453170693152779,0.7439207524303817,0.7448759154855367,0.7447045790770654,0.000582776306091457,0.718160880320737,0.7279676654072577,0.7187175941928794,0.7216153799736246,0.004497490430348775,13,0.7252416756176154,0.7291574768416409,0.7268799726238344,0.7270930416943635,0.0016057030917185878,0.8315061728395061,0.8148913150388511,0.8329494241362043,0.8264489706715205,0.008193708821158094,15,0.8376339817387852,0.8219791148682247,0.8374236152178198,0.8323455706082766,0.0073306942361610165,0.7706883925302087,0.768980879896046,0.7716287052929443,0.770432659239733,0.0010959910188220732,16,0.7773965505330785,0.7727910238429172,0.7782459354247767,0.7761445032669242,0.002396487966308166,,,,,,1,,,,,
75.54844466845195,0.46435316780571884,20.730206727981567,0.6292182285970723,10,sqrt,5,50,True,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50, 'store_probs': True}",0.735339058959903,0.7388692765688393,0.7403309094741279,0.7381797483342901,0.002095428321970197,14,0.7467133862001739,0.7443949732592143,0.7455872279888297,0.7455651958160726,0.0009466163262482182,0.7131873641985625,0.7248640718046087,0.7203869955547808,0.7194794771859839,0.004809994270374375,16,0.722508445945946,0.7260839343122774,0.7290742256494206,0.7258888686358813,0.002684014871074135,0.8428641975308642,0.8261040621618964,0.827741612418628,0.8322366240371295,0.0075445071181789464,4,0.8489976181024216,0.8310790651417206,0.8340232603981865,0.8380333145474429,0.00784555227549715,0.7726223348875108,0.772179828996966,0.770342063566036,0.7717147424835042,0.0009872988144893527,9,0.7806625296586969,0.7750417362270451,0.7780255143087002,0.7779099267314806,0.0022961344423952403,,,,,,1,,,,,
76.3835855325063,0.33087300771440986,20.114281336466473,0.5589557862806507,10,sqrt,5,50,False,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50, 'store_probs': False}",0.7346540913641393,0.7389746561989567,0.7433870797765834,0.7390052757798932,0.0035652933326748085,10,0.7463182021761466,0.7453961061200832,0.7454555034511828,0.7457232705824709,0.000421378461402262,0.7150342263162343,0.728941589811155,0.7240080581588859,0.7226612914287583,0.005756968259654102,11,0.7246871930648674,0.730575666607805,0.7292529330572809,0.7281719309099844,0.0025225588064917742,0.8356543209876544,0.8162683190715059,0.8278417626439659,0.8265881342343754,0.00796379121253303,14,0.842100039698293,0.8229239184485331,0.8331854918194362,0.8327364833220874,0.007835054265687064,0.7706530649421623,0.7701373422420194,0.7724511727875899,0.7710805266572572,0.0009917982277350913,11,0.7789942390231587,0.7740049576727001,0.7777624436470697,0.7769205467809761,0.002122078359904453,,,,,,1,,,,,
153.08541305859885,3.306236847291191,42.27393118540446,0.45855105251861955,10,sqrt,5,100,True,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'store_probs': True}",0.7343906422888455,0.7409768691711892,0.7392770576456951,0.7382148563685765,0.002791749726278089,13,0.7469241510129884,0.7453434149168796,0.7449022603930661,0.7457232754409779,0.00086803645586219,0.7176742592909745,0.7284831607344878,0.71841123926806,0.7215228864311741,0.004930845002274489,14,0.7281301375789565,0.7289146063475364,0.7273584501307273,0.7281343980190734,0.0006353052580142624,0.8277530864197531,0.823350054096587,0.8296444667000501,0.82691586907213,0.002636994143721146,12,0.8351528384279476,0.8268523122824465,0.8362901636112754,0.8327651047738899,0.004206678295940834,0.7687932853277072,0.7730168990673192,0.7700316043874326,0.7706139295941529,0.0017727671853435406,13,0.7779780890306476,0.7748008014537999,0.7780299383352819,0.7769362762732431,0.0015101570814443465,,,,,,1,,,,,
154.5857097307841,4.9119043443490895,41.82291865348816,0.5681067733436919,10,sqrt,5,100,False,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'store_probs': False}",0.7359186469255493,0.7402392117603667,0.741964379808199,0.7393740794980382,0.0025428411794131424,9,0.7481623942882736,0.7457912901441104,0.7442172927973023,0.7460569924098954,0.001621502330977544,0.7164507662348658,0.7298341086632143,0.7193859951707485,0.7218902900229428,0.005743522912443985,12,0.7264719716081584,0.7306115250650324,0.7261421428266165,0.727741879833269,0.002033608381411341,0.8357530864197531,0.8178420379659683,0.8354531797696545,0.829682768051792,0.008373555705262065,7,0.843092497022628,0.8240179015415217,0.8373250542085551,0.8348118175909015,0.007987378247969166,0.7715171407731582,0.7713358070500927,0.7730874380241879,0.7719801286158129,0.0007864778336299643,7,0.7804497117526815,0.7745086583627399,0.7777803208898858,0.7775795636684357,0.0024295756065628145,,,,,,1,,,,,
212.7158498764038,3.0198436415142695,30.006189743677776,0.9981126892634822,15,sqrt,2,50,True,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50, 'store_probs': True}",0.7346540913641393,0.7429790821434217,0.7354831910633365,0.7377054548569658,0.003744347753182218,16,0.7655241457438681,0.7702663540321943,0.7598398229622214,0.7652101075794279,0.0042624017106807615,0.719865203490884,0.7304173564520345,0.7110789898818127,0.7204538499415771,0.0079058199610162,15,0.7468843250833772,0.750197697917582,0.7351851851851852,0.7440890693953813,0.006439667455495324,0.8228148148148148,0.8245303432674339,0.8375563345017526,0.8283004975280005,0.006582231031671291,9,0.8445811830091307,0.8491297861760319,0.8608318549181944,0.851514274701119,0.006845213584138536,0.7679048760254401,0.7746257623359822,0.7691529476685367,0.7705611953433197,0.002918898118006965,14,0.7927340475081509,0.7966038440007464,0.7930627440297829,0.7941335451795601,0.0017519118224193467,,,,,,1,,,,,
208.40482139587402,2.019443490882958,28.44092671076457,1.2302032924254505,15,sqrt,2,50,False,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50, 'store_probs': False}",0.737446651562253,0.7437167395542441,0.7441774686479081,0.741780286588135,0.0030701099033097817,3,0.7722159285507284,0.7713728692994705,0.7684282628167975,0.7706723535556655,0.0016237086476104613,0.7197060331567253,0.7319975500918715,0.7267102704613753,0.7261379512366574,0.005034283074611692,2,0.7498914082182261,0.7524958035162117,0.7519936902988344,0.7514603006777575,0.0011281539738135415,0.8318024691358025,0.8228582669420674,0.8234351527290936,0.8260319629356546,0.004087155135892427,17,0.8566891623660182,0.8470909995027349,0.8457520205006899,0.8498440607898144,0.004870987434692001,0.7717047693223988,0.774773106130765,0.7720550260575614,0.772844300503575,0.0013713468575920346,5,0.7997405846111085,0.7969963507064658,0.7961219093565896,0.797619614891388,0.0015416541619468385,,,,,,1,,,,,
418.2461697260539,25.91790216550596,42.80861608187357,8.538527026498794,15,sqrt,2,100,True,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'store_probs': True}",0.7391854154591917,0.7456135728963591,0.7439140056907999,0.7429043313487836,0.0027196671018033616,1,0.7719788181363122,0.7717943989250995,0.7691395753200906,0.7709709307938342,0.0012971506632548644,0.7217793777320648,0.7343105415606074,0.7233894167901666,0.7264931120276129,0.005566699190702624,1,0.7500543738309626,0.7536559425684658,0.7490172361657091,0.7509091841883792,0.0019878673384817656,0.8317037037037037,0.8228582669420674,0.8310465698547822,0.828536180166851,0.004023843947022112,8,0.8556470821754665,0.8456986573843859,0.8544746698206189,0.8519401364601572,0.004439270471028413,0.772852422907489,0.7760667903525046,0.7734899328859061,0.7741363820486332,0.001389595122781446,2,0.7993787812058135,0.7970287749554785,0.7982781243525702,0.7982285601712874,0.0009600259719414032,,,,,,1,,,,,
400.18507138888043,19.341500634013716,37.54088171323141,3.9417290431455916,15,sqrt,2,100,False,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'store_probs': False}",0.7383423784182518,0.742504873807893,0.7421751501738856,0.7410074674666767,0.0018893039539703326,7,0.7717680533234976,0.7683958163184657,0.7689815058749144,0.7697151251722926,0.0014711998639751964,0.7202630005977286,0.7330920007063394,0.7248719307542837,0.7260756440194506,0.0053061288566611225,3,0.7494463502540275,0.7517235244406886,0.7523100503612875,0.7511599750186679,0.0012351479100024543,0.8330864197530864,0.8166617487951214,0.8219328993490236,0.823893689299077,0.006847188081761625,20,0.8564410480349345,0.84042764793635,0.8465897890794402,0.8478194950169082,0.006595017220034083,0.7725773951273127,0.7726236449076443,0.7703571596189046,0.7718527332179539,0.0010576987766451906,8,0.7993793566614946,0.7936045829126852,0.796670299348436,0.7965514129742054,0.002359039838573861,,,,,,1,,,,,
