mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_store_probs,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
2.70220677057902,0.256468044272234,0.18253469467163086,0.00598704568254286,5,2,True,"{'max_depth': 5, 'min_samples_split': 2, 'store_probs': True}",0.7278044154065019,0.7289109015227356,0.7311097059753399,0.7292750076348592,0.0013737215588263893,13,0.7315910108807334,0.7315646652791317,0.7308867695874387,0.7313474819157678,0.0003259503129689581,0.7127778254526731,0.7135930588635591,0.7175579322638146,0.7146429388600156,0.0020879082493730394,23,0.7149266609145816,0.7105028644175684,0.7214238628872776,0.7156177960731425,0.0044851832180634365,0.8203456790123457,0.8251204878528573,0.8063094641962945,0.8172585436871658,0.007983794258326123,11,0.8223501389440254,0.8325708602685231,0.8089887640449438,0.821303254419164,0.009655768258087461,0.7627881348149509,0.7653149660174247,0.7593492100919594,0.762484103641445,0.002444979503172897,1,0.7648850733868734,0.7667086433886663,0.7627012335354381,0.7647649834369926,0.0016382205040804596,,,,,,1,,,,,
1.80204971631368,0.07600309469628279,0.1899880568186442,0.011576716876735171,5,2,False,"{'max_depth': 5, 'min_samples_split': 2, 'store_probs': False}",0.7259602718794457,0.7289109015227356,0.7307408578353883,0.7285373437458565,0.0019694600918422943,21,0.7318544668967516,0.7315646652791317,0.7322830496864956,0.7319007272874596,0.0002950977883089523,0.7129389379000173,0.7135930588635591,0.7155362985233,0.7140227650956255,0.0011030431047039718,28,0.7171092729647366,0.7105028644175684,0.7198159881954691,0.7158093751925914,0.003911595521791252,0.8141234567901234,0.8251204878528573,0.8104156234351527,0.8165531893593778,0.006244248535217037,16,0.8173878523223501,0.8325708602685231,0.8173664498324463,0.8224417208077731,0.007162388529819483,0.7601789090238391,0.7653149660174247,0.760026298487837,0.7618400578430337,0.0024579208841704874,6,0.7639719864570289,0.7667086433886663,0.7654959154474547,0.7653921817643833,0.0011196408049377255,,,,,,1,,,,,
2.3757450580596924,0.05674614518562845,0.18583440780639648,0.003826473214521532,5,5,True,"{'max_depth': 5, 'min_samples_split': 5, 'store_probs': True}",0.7278044154065019,0.7289109015227356,0.7311097059753399,0.7292750076348592,0.0013737215588263893,13,0.7315910108807334,0.7315646652791317,0.7308867695874387,0.7313474819157678,0.0003259503129689581,0.7127778254526731,0.7135930588635591,0.7175579322638146,0.7146429388600156,0.0020879082493730394,23,0.7149266609145816,0.7105028644175684,0.7214238628872776,0.7156177960731425,0.0044851832180634365,0.8203456790123457,0.8251204878528573,0.8063094641962945,0.8172585436871658,0.007983794258326123,11,0.8223501389440254,0.8325708602685231,0.8089887640449438,0.821303254419164,0.009655768258087461,0.7627881348149509,0.7653149660174247,0.7593492100919594,0.762484103641445,0.002444979503172897,1,0.7648850733868734,0.7667086433886663,0.7627012335354381,0.7647649834369926,0.0016382205040804596,,,,,,1,,,,,
1.7580396334330242,0.03542733199441283,0.18680731455485025,0.01677859562060536,5,5,False,"{'max_depth': 5, 'min_samples_split': 5, 'store_probs': False}",0.7259602718794457,0.7289109015227356,0.7307408578353883,0.7285373437458565,0.0019694600918422943,21,0.7318544668967516,0.7315646652791317,0.7322830496864956,0.7319007272874596,0.0002950977883089523,0.7129389379000173,0.7135930588635591,0.7155362985233,0.7140227650956255,0.0011030431047039718,28,0.7171092729647366,0.7105028644175684,0.7198159881954691,0.7158093751925914,0.003911595521791252,0.8141234567901234,0.8251204878528573,0.8104156234351527,0.8165531893593778,0.006244248535217037,16,0.8173878523223501,0.8325708602685231,0.8173664498324463,0.8224417208077731,0.007162388529819483,0.7601789090238391,0.7653149660174247,0.760026298487837,0.7618400578430337,0.0024579208841704874,6,0.7639719864570289,0.7667086433886663,0.7654959154474547,0.7653921817643833,0.0011196408049377255,,,,,,1,,,,,
2.417553106943766,0.11826540377718872,0.17757264773050943,0.007962785153112942,5,10,True,"{'max_depth': 5, 'min_samples_split': 10, 'store_probs': True}",0.7278044154065019,0.7289109015227356,0.7311097059753399,0.7292750076348592,0.0013737215588263893,13,0.7315910108807334,0.7315646652791317,0.7308867695874387,0.7313474819157678,0.0003259503129689581,0.7127778254526731,0.7135930588635591,0.7175579322638146,0.7146429388600156,0.0020879082493730394,23,0.7149266609145816,0.7105028644175684,0.7214238628872776,0.7156177960731425,0.0044851832180634365,0.8203456790123457,0.8251204878528573,0.8063094641962945,0.8172585436871658,0.007983794258326123,11,0.8223501389440254,0.8325708602685231,0.8089887640449438,0.821303254419164,0.009655768258087461,0.7627881348149509,0.7653149660174247,0.7593492100919594,0.762484103641445,0.002444979503172897,1,0.7648850733868734,0.7667086433886663,0.7627012335354381,0.7647649834369926,0.0016382205040804596,,,,,,1,,,,,
1.9951941172281902,0.14519177657156096,0.18320838610331217,0.01234397920923772,5,10,False,"{'max_depth': 5, 'min_samples_split': 10, 'store_probs': False}",0.7259602718794457,0.7289109015227356,0.7307408578353883,0.7285373437458565,0.0019694600918422943,21,0.7318544668967516,0.7315646652791317,0.7322830496864956,0.7319007272874596,0.0002950977883089523,0.7129389379000173,0.7135930588635591,0.7155362985233,0.7140227650956255,0.0011030431047039718,28,0.7171092729647366,0.7105028644175684,0.7198159881954691,0.7158093751925914,0.003911595521791252,0.8141234567901234,0.8251204878528573,0.8104156234351527,0.8165531893593778,0.006244248535217037,16,0.8173878523223501,0.8325708602685231,0.8173664498324463,0.8224417208077731,0.007162388529819483,0.7601789090238391,0.7653149660174247,0.760026298487837,0.7618400578430337,0.0024579208841704874,6,0.7639719864570289,0.7667086433886663,0.7654959154474547,0.7653921817643833,0.0011196408049377255,,,,,,1,,,,,
2.3517116705576577,0.11138938793154958,0.18308154741923013,0.010746770534982571,5,20,True,"{'max_depth': 5, 'min_samples_split': 20, 'store_probs': True}",0.7278044154065019,0.7289109015227356,0.7311097059753399,0.7292750076348592,0.0013737215588263893,13,0.7315910108807334,0.7315646652791317,0.7308867695874387,0.7313474819157678,0.0003259503129689581,0.7127778254526731,0.7135930588635591,0.7175579322638146,0.7146429388600156,0.0020879082493730394,23,0.7149266609145816,0.7105028644175684,0.7214238628872776,0.7156177960731425,0.0044851832180634365,0.8203456790123457,0.8251204878528573,0.8063094641962945,0.8172585436871658,0.007983794258326123,11,0.8223501389440254,0.8325708602685231,0.8089887640449438,0.821303254419164,0.009655768258087461,0.7627881348149509,0.7653149660174247,0.7593492100919594,0.762484103641445,0.002444979503172897,1,0.7648850733868734,0.7667086433886663,0.7627012335354381,0.7647649834369926,0.0016382205040804596,,,,,,1,,,,,
1.6309599876403809,0.013563464118086278,0.2020877997080485,0.010645347829250197,5,20,False,"{'max_depth': 5, 'min_samples_split': 20, 'store_probs': False}",0.7259602718794457,0.7289109015227356,0.7307408578353883,0.7285373437458565,0.0019694600918422943,21,0.7318544668967516,0.7315646652791317,0.7322830496864956,0.7319007272874596,0.0002950977883089523,0.7129389379000173,0.7135930588635591,0.7155362985233,0.7140227650956255,0.0011030431047039718,28,0.7171092729647366,0.7105028644175684,0.7198159881954691,0.7158093751925914,0.003911595521791252,0.8141234567901234,0.8251204878528573,0.8104156234351527,0.8165531893593778,0.006244248535217037,16,0.8173878523223501,0.8325708602685231,0.8173664498324463,0.8224417208077731,0.007162388529819483,0.7601789090238391,0.7653149660174247,0.760026298487837,0.7618400578430337,0.0024579208841704874,6,0.7639719864570289,0.7667086433886663,0.7654959154474547,0.7653921817643833,0.0011196408049377255,,,,,,1,,,,,
2.3156052430470786,0.13344871537997854,0.18499080340067545,0.008261598649005554,5,50,True,"{'max_depth': 5, 'min_samples_split': 50, 'store_probs': True}",0.7278044154065019,0.7289109015227356,0.7311097059753399,0.7292750076348592,0.0013737215588263893,13,0.7315910108807334,0.7315646652791317,0.7308867695874387,0.7313474819157678,0.0003259503129689581,0.7127778254526731,0.7135930588635591,0.7175579322638146,0.7146429388600156,0.0020879082493730394,23,0.7149266609145816,0.7105028644175684,0.7214238628872776,0.7156177960731425,0.0044851832180634365,0.8203456790123457,0.8251204878528573,0.8063094641962945,0.8172585436871658,0.007983794258326123,11,0.8223501389440254,0.8325708602685231,0.8089887640449438,0.821303254419164,0.009655768258087461,0.7627881348149509,0.7653149660174247,0.7593492100919594,0.762484103641445,0.002444979503172897,1,0.7648850733868734,0.7667086433886663,0.7627012335354381,0.7647649834369926,0.0016382205040804596,,,,,,1,,,,,
1.707180341084798,0.08805756196145009,0.1815627415974935,0.003342878068505145,5,50,False,"{'max_depth': 5, 'min_samples_split': 50, 'store_probs': False}",0.7259602718794457,0.7289109015227356,0.7307408578353883,0.7285373437458565,0.0019694600918422943,21,0.7318544668967516,0.7315646652791317,0.7322830496864956,0.7319007272874596,0.0002950977883089523,0.7129389379000173,0.7135930588635591,0.7155362985233,0.7140227650956255,0.0011030431047039718,28,0.7171092729647366,0.7105028644175684,0.7198159881954691,0.7158093751925914,0.003911595521791252,0.8141234567901234,0.8251204878528573,0.8104156234351527,0.8165531893593778,0.006244248535217037,16,0.8173878523223501,0.8325708602685231,0.8173664498324463,0.8224417208077731,0.007162388529819483,0.7601789090238391,0.7653149660174247,0.760026298487837,0.7618400578430337,0.0024579208841704874,6,0.7639719864570289,0.7667086433886663,0.7654959154474547,0.7653921817643833,0.0011196408049377255,,,,,,1,,,,,
4.374552249908447,0.5481174780440328,0.24053692817687988,0.05015316507927305,7,2,True,"{'max_depth': 7, 'min_samples_split': 2, 'store_probs': True}",0.7285420728173244,0.7333895358027294,0.7341658762777954,0.7320324949659497,0.002488367766899556,8,0.7442105540480017,0.7397318017756935,0.7407134200958955,0.7415519253065302,0.001922173027309237,0.7193647992942215,0.7380885780885781,0.7276497695852534,0.7283677156560177,0.007660790124845431,2,0.7331963735429413,0.7380077234448426,0.7364467372612906,0.7358836114163582,0.0020041798002432215,0.8053333333333333,0.7785974230353103,0.7906860290435653,0.7915389284707364,0.010931538560228226,34,0.8146585946804288,0.7887618100447539,0.8019909323871477,0.8018037790374434,0.0105731462803608,0.7599254426840634,0.7578020294849703,0.7578593712503,0.7585289478064445,0.000987748441971079,34,0.7717838422302141,0.7625411628969064,0.7678225996697334,0.7673825349322847,0.003786117012142094,,,,,,1,,,,,
3.114107608795166,0.16415627458571033,0.20939143498738608,0.0313661366378858,7,2,False,"{'max_depth': 7, 'min_samples_split': 2, 'store_probs': False}",0.7275409663312081,0.7357078876653143,0.7334281799978923,0.7322256779981382,0.0034408486660443623,5,0.7467397318017757,0.7443422820560107,0.7430054270509511,0.7446958136362459,0.0015448832591656502,0.7116008884332821,0.729035126722988,0.7288608065415351,0.7231656072326017,0.00817780074600004,12,0.7280477777296923,0.731470771420945,0.7405817617242797,0.733366770291639,0.005289694224458092,0.822716049382716,0.8063342185502115,0.785578367551327,0.8048762118280849,0.015196407265177184,28,0.8348054783644303,0.8176031824962705,0.7992312241277351,0.8172132949961451,0.014525744968189478,0.7631349915258119,0.7657388380347468,0.7561575167494096,0.7616771154366561,0.0040451189856182184,13,0.7777803462863219,0.7721423875270029,0.7687895522741817,0.772904095362502,0.0037097837638852315,,,,,,1,,,,,
4.886620918909709,0.29914843911197236,0.21197962760925293,0.01936156860277718,7,5,True,"{'max_depth': 7, 'min_samples_split': 5, 'store_probs': True}",0.7285420728173244,0.7333895358027294,0.7341658762777954,0.7320324949659497,0.002488367766899556,8,0.7442105540480017,0.7397318017756935,0.7407134200958955,0.7415519253065302,0.001922173027309237,0.7193647992942215,0.7380885780885781,0.7276497695852534,0.7283677156560177,0.007660790124845431,2,0.7331963735429413,0.7380077234448426,0.7364467372612906,0.7358836114163582,0.0020041798002432215,0.8053333333333333,0.7785974230353103,0.7906860290435653,0.7915389284707364,0.010931538560228226,34,0.8146585946804288,0.7887618100447539,0.8019909323871477,0.8018037790374434,0.0105731462803608,0.7599254426840634,0.7578020294849703,0.7578593712503,0.7585289478064445,0.000987748441971079,34,0.7717838422302141,0.7625411628969064,0.7678225996697334,0.7673825349322847,0.003786117012142094,,,,,,1,,,,,
2.76835560798645,0.13077501304330774,0.22471372286478677,0.004309339891248219,7,5,False,"{'max_depth': 7, 'min_samples_split': 5, 'store_probs': False}",0.7275409663312081,0.735760577480373,0.7334808725893139,0.7322608054669649,0.003464767880454774,4,0.7467397318017757,0.7443422820560107,0.7430054270509511,0.7446958136362459,0.0015448832591656502,0.7116008884332821,0.7290592210563756,0.7290136655201265,0.7232245916699279,0.00821922042235682,10,0.7280477777296923,0.731470771420945,0.7405817617242797,0.733366770291639,0.005289694224458092,0.822716049382716,0.8064325759811154,0.785378067100651,0.8048422308214942,0.015284591991479517,29,0.8348054783644303,0.8176031824962705,0.7992312241277351,0.8172132949961451,0.014525744968189478,0.7631349915258119,0.7657964787745762,0.7561469482210008,0.7616928061737962,0.004069257419421273,12,0.7777803462863219,0.7721423875270029,0.7687895522741817,0.772904095362502,0.0037097837638852315,,,,,,1,,,,,
4.467550118764241,0.25804383455432167,0.2125245730082194,0.022307226226283804,7,10,True,"{'max_depth': 7, 'min_samples_split': 10, 'store_probs': True}",0.7285420728173244,0.733442225617788,0.7340077985035304,0.7319973656462143,0.0024541467726150105,10,0.7442105540480017,0.739810838580499,0.7408714895410717,0.7416309607231909,0.0018747393429661482,0.7193647992942215,0.7380686055182699,0.7273229579150935,0.728252120909195,0.0076640111220732604,5,0.7331963735429413,0.7380221415945669,0.7364754839876968,0.7358979997084015,0.002011984988619836,0.8053333333333333,0.7787941378971182,0.7909864797195794,0.791704650316677,0.010846475628986831,33,0.8146585946804288,0.7889607160616608,0.8023851764242066,0.8020014957220987,0.010494622417762665,0.7599254426840634,0.7578846614022493,0.757819996161965,0.7585433667494259,0.00097763176951695,33,0.7717838422302141,0.7626417996539127,0.7680188679245283,0.7674815032695518,0.003751515799961469,,,,,,1,,,,,
2.697778304417928,0.09148425975642117,0.2124323050181071,0.00243838610001659,7,10,False,"{'max_depth': 7, 'min_samples_split': 10, 'store_probs': False}",0.7275409663312081,0.7357078876653143,0.7333754874064706,0.7322081138009976,0.003434794692596696,6,0.746687040598572,0.744315936454409,0.7429000474208336,0.7446343414912716,0.0015623413322497712,0.7116008884332821,0.7289943985062683,0.7287930874291555,0.723129458122902,0.008152344074099553,13,0.7279847678393699,0.7314382312380444,0.7404465141761403,0.733289837751185,0.005253260286090935,0.822716049382716,0.8064325759811154,0.785578367551327,0.8049089976383862,0.015199623266761038,26,0.8348054783644303,0.8176031824962705,0.7992312241277351,0.8172132949961451,0.014525744968189478,0.7631349915258119,0.7657607172877556,0.7561210719105456,0.761672260241371,0.004069019362406079,14,0.7777443887103858,0.7721242574373665,0.7687166725915393,0.7728617729130972,0.0037222628770079043,,,,,,1,,,,,
4.291767517725627,0.3348895723912365,0.219558318456014,0.015153467257230938,7,20,True,"{'max_depth': 7, 'min_samples_split': 20, 'store_probs': True}",0.7287001422625007,0.7336002950629643,0.7339024133206871,0.7320676168820507,0.002384356355552785,7,0.7440524804383908,0.7399162209869062,0.7408714895410717,0.7416133969887895,0.0017682346296486828,0.7196715521808229,0.7379644287177577,0.7272308684040888,0.7282889497675565,0.0075054196030900685,4,0.733166525177606,0.7379380868271823,0.7364754839876968,0.7358600319974951,0.0019960020053612503,0.805037037037037,0.7794826399134455,0.7908863294942413,0.7918020021482413,0.010452611966856843,32,0.8142616117506947,0.7894579811039284,0.8023851764242066,0.8020349230929432,0.010129068116477007,0.7599645704162976,0.7581555534296375,0.7577240452888121,0.7586147230449157,0.0009706066018800068,32,0.771589119036983,0.7628291370363252,0.7680188679245283,0.7674790413326121,0.0035965613878599185,,,,,,1,,,,,
2.836416323979696,0.07484514948726217,0.20615514119466147,0.02014001442877842,7,20,False,"{'max_depth': 7, 'min_samples_split': 20, 'store_probs': False}",0.7277517255914432,0.7357078876653143,0.7333754874064706,0.7322783668877427,0.0033394494367471692,3,0.7465816581921648,0.7442895908528071,0.7428473576057748,0.7445728688835823,0.0015376248023966671,0.711952804377565,0.7289943985062683,0.7287080895328318,0.723218430805555,0.007966858323427051,11,0.7279574081288145,0.7314262834771776,0.740378908924903,0.733254200176965,0.005233187690297891,0.8224197530864198,0.8064325759811154,0.785778668002003,0.8048769990231794,0.014999047609652049,27,0.8345573640333466,0.8175534559920438,0.7992312241277351,0.8171140147177084,0.014425183341016307,0.7632097520736905,0.7657607172877556,0.7561680801850424,0.7617128498488296,0.004056698891889205,11,0.7776210842677147,0.7720954259415798,0.7686802379316066,0.772798916046967,0.003683825642612846,,,,,,1,,,,,
